發生地點,發生時間點,行政區,車種,受傷人數,緯度,經度
臺北市中正區仁愛路2段 / 臺北市中正區金山南路1段,2018/4/26 下午 09:29:00,中正區,自用-小客車;普通重型-機車;其他人-人,2,25.03823,121.528358
臺北市中正區仁愛路2段 / 臺北市中正區金山南路1段,2018/5/16 下午 04:40:00,中正區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.03823,121.528358
臺北市中正區仁愛路2段 / 臺北市中正區金山南路1段,2018/5/22 下午 10:43:00,中正區,自用-小客車;普通重型-機車,1,25.03823,121.528358
臺北市中正區仁愛路2段 / 臺北市中正區金山南路1段,2018/5/23 下午 08:15:00,中正區,救護車-特種車;普通重型-機車,1,25.03823,121.528358
臺北市中正區仁愛路2段 / 臺北市中正區金山南路1段,2018/7/2 上午 07:40:00,中正區,租賃車-小客車;行人-人,1,25.038329,121.52839
臺北市中正區仁愛路2段 / 臺北市中正區金山南路1段,2018/1/1 下午 08:10:00,中正區,自用-小客車;普通重型-機車;其他人-人,2,25.038371,121.528426
臺北市中正區仁愛路2段 / 臺北市中正區臨沂街,2018/12/8 上午 09:50:00,中正區,自用-小客車;腳踏自行車-慢車,1,25.0375,121.531248
臺北市中正區仁愛路2段 / 臺北市中正區臨沂街,2018/8/25 下午 09:24:00,中正區,自用-小客車;普通重型-機車,1,25.038005,121.529755
臺北市中正區仁愛路2段 / 臺北市中正區臨沂街,2018/11/26 下午 09:30:00,中正區,自用-小客車;普通重型-機車,1,25.038032,121.529427
臺北市中正區仁愛路2段 / 臺北市中正區臨沂街,2018/12/26 下午 05:20:00,中正區,自用-小客車;行人-人,1,25.038064,121.529361
臺北市中正區仁愛路2段 / 臺北市中正區臨沂街,2018/7/22 上午 04:20:00,中正區,普通重型-機車;計程車-小客車,1,25.038111,121.529367
臺北市中正區仁愛路2段 / 臺北市中正區仁愛路2段,2018/10/5 下午 06:06:00,中正區,普通重型-機車,1,25.038102,121.5293
臺北市中正區仁愛路2段 / 臺北市中正區新生南路1段,2018/9/9 下午 10:15:00,中正區,普通重型-機車;普通重型-機車,1,25.038251,121.532584
臺北市中正區仁愛路2段 / 臺北市中正區新生南路1段,2018/1/16 下午 03:33:00,中正區,自用-小客車;普通重型-機車,1,25.038252,121.532643
臺北市中正區仁愛路2段 / 臺北市中正區新生南路1段,2018/8/22 上午 11:00:00,中正區,普通重型-機車;普通重型-機車,2,25.038256,121.532618
臺北市中正區仁愛路2段 / 臺北市中正區新生南路1段,2018/8/28 下午 02:04:00,中正區,普通重型-機車;普通重型-機車,2,25.038283,121.532618
臺北市中正區仁愛路2段 / 臺北市中正區新生南路1段,2018/9/26 下午 05:55:00,中正區,計程車-小客車;普通重型-機車,1,25.03828,121.532565
臺北市中正區仁愛路2段 / 臺北市中正區新生南路1段,2018/11/21 下午 12:00:00,中正區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.03828,121.532598
臺北市中正區仁愛路2段 / 臺北市中正區新生南路1段,2018/7/31 下午 10:00:00,中正區,自用-小客車;腳踏自行車-慢車,1,25.038405,121.531935
臺北市中正區仁愛路2段102號前0.0公尺,2018/11/28 下午 01:30:00,中正區,普通重型-機車,1,25.038026,121.5321
臺北市中正區仁愛路2段26號前0.0公尺,2018/6/28 下午 09:25:00,中正區,民營公車-大客車;行人-人,1,25.037773,121.526391
臺北市中正區仁愛路2段31號前0.0公尺,2018/8/16 下午 01:45:00,中正區,普通重型-機車;自用-小客車,1,25.038362,121.527947
臺北市中正區仁愛路2段6-1號前0.0公尺,2018/6/26 上午 11:00:00,中正區,租賃車-小客車;普通重型-機車,1,25.038107,121.525463
臺北市中正區仁愛路2段63號前0.0公尺,2018/9/6 下午 04:30:00,中正區,普通重型-機車;自用-小客車;計程車-小客車,1,25.038313,121.53044
臺北市中正區仁愛路2段76號前0.0公尺,2018/10/17 下午 05:54:00,中正區,普通重型-機車;計程車-小客車,1,25.038062,121.530259
臺北市中正區仁愛路2段99號前0.0公尺,2018/10/27 下午 10:56:00,中正區,普通重型-機車,1,25.037913,121.532453
臺北市中正區仁愛路2段前0.0公尺,2018/7/10 上午 09:02:00,中正區,自用-小客車;普通重型-機車,1,25.038005,121.529755
臺北市中正區三元街 / 臺北市中正區南海路,2018/8/2 下午 10:20:00,中正區,自用-小客車;普通重型-機車;乘客-人,1,25.029303,121.50874
臺北市中正區三元街 / 臺北市中正區南海路,2018/10/1 上午 08:20:00,中正區,自用-小客車;普通重型-機車,1,25.029489,121.508865
臺北市中正區三元街 / 臺北市中正區南海路,2018/9/14 下午 06:00:00,中正區,自用-小客車;普通重型-機車,1,25.029489,121.508865
臺北市中正區三元街 / 臺北市中正區南海路,2018/1/16 下午 12:19:00,中正區,自用-小客車;普通輕型-機車;乘客-人,2,25.02952,121.508875
臺北市中正區三元街 / 臺北市中正區南海路,2018/9/6 上午 07:19:00,中正區,計程車-小客車;普通重型-機車,1,25.029532,121.508987
臺北市中正區三元街 / 臺北市中正區南海路,2018/9/6 下午 05:50:00,中正區,計程車-小客車;普通重型-機車,1,25.029597,121.508923
臺北市中正區三元街 / 臺北市中正區南海路,2018/10/29 下午 05:30:00,中正區,自用-小客車;普通重型-機車,1,25.029597,121.508923
臺北市中正區三元街 / 臺北市中正區南海路,2018/2/7 上午 08:54:00,中正區,自用-小客車;普通重型-機車,1,25.029597,121.508923
臺北市中正區三元街 / 臺北市中正區南海路,2018/10/27 下午 09:50:00,中正區,計程車-小客車;普通重型-機車;乘客-人,2,25.029741,121.508928
臺北市中正區三元街 / 臺北市中正區寧波西街,2018/7/3 上午 08:50:00,中正區,普通重型-機車;普通重型-機車;乘客-人,2,25.027938,121.51135
臺北市中正區三元街 / 臺北市中正區寧波西街,2018/12/4 上午 08:05:00,中正區,普通重型-機車,1,25.027947,121.511263
臺北市中正區三元街 / 臺北市中正區寧波西街,2018/12/4 下午 04:52:00,中正區,自用-小客車;普通重型-機車,1,25.027967,121.511435
臺北市中正區三元街 / 臺北市中正區泉州街,2018/2/19 上午 09:30:00,中正區,小型輕型-機車;自用-小客車,1,25.050076,121.474523
臺北市中正區三元街 / 臺北市中正區三元街,2018/3/27 上午 10:30:00,中正區,普通重型-機車;普通重型-機車,2,25.027519,121.512845
臺北市中正區三元街67號前0.0公尺,2018/12/1 下午 10:20:00,中正區,普通重型-機車;普通重型-機車,2,25.030041,121.508437
臺北市中正區三元街前0.0公尺,2018/2/26 上午 08:40:00,中正區,普通重型-機車;普通重型-機車,1,25.029597,121.508923
臺北市中正區紹興北街 / 臺北市中正區紹興北街,2018/11/15 上午 11:45:00,中正區,自用-小客車;行人-人,1,25.045264,121.525412
臺北市中正區紹興北街5號前0.0公尺,2018/10/6 下午 04:54:00,中正區,普通重型-機車;自用-小客車,1,25.044936,121.525252
臺北市中正區紹興南街 / 臺北市中正區杭州南路1段,2018/4/30 上午 08:00:00,中正區,自用-小客車;腳踏自行車-慢車,1,25.039111,121.523629
臺北市中正區紹興南街 / 臺北市中正區杭州南路6段,2018/2/8 下午 01:40:00,中正區,普通重型-機車;普通重型-機車,1,25.043732,121.524954
臺北市中正區紹興南街 / 臺北市中正區濟南路1段,2018/6/9 上午 11:53:00,中正區,自用-小客車;腳踏自行車-慢車,1,25.041964,121.524484
臺北市中正區紹興南街 / 臺北市中正區青島東路,2018/7/4 上午 11:59:00,中正區,普通重型-機車;普通重型-機車,2,25.043188,121.524732
臺北市中正區紹興南街 / 臺北市中正區青島東路,2018/10/4 下午 07:01:00,中正區,普通重型-機車;普通重型-機車,1,25.043191,121.524766
臺北市中正區紹興南街前0.0公尺,2018/5/3 上午 11:13:00,中正區,普通重型-機車;自用-小客車,1,25.040974,121.52417
臺北市中正區師大路 / 臺北市中正區汀州路3段,2018/9/9 上午 06:47:00,中正區,自用-小客車;行人-人,1,25.020837,121.525351
臺北市中正區師大路150號前0.0公尺,2018/5/10 下午 06:20:00,中正區,自用-小客車;自用-小客車,2,25.020904,121.526384
臺北市中正區師大路187號前0.0公尺,2018/7/3 上午 07:10:00,中正區,自用-小客車;普通重型-機車,1,25.020748,121.526531
臺北市中正區師大路192號前0.0公尺,2018/3/13 下午 04:43:00,中正區,自用-小客車;普通重型-機車,1,25.021006,121.524117
臺北市中正區師大路前0.0公尺,2018/12/27 下午 09:45:00,中正區,計程車-小客車;自用-小客車;乘客-人,2,25.019892,121.522819
臺北市中正區市民大道1段 / 臺北市中正區承德路1段,2018/1/19 下午 10:30:00,中正區,普通輕型-機車,1,25.048557,121.516413
臺北市中正區市民大道1段 / 臺北市中正區承德路1段,2018/12/6 下午 04:38:00,中正區,普通重型-機車;普通重型-機車,2,25.048606,121.516401
臺北市中正區市民大道1段 / 臺北市中正區承德路1段,2018/4/6 下午 08:10:00,中正區,普通重型-機車;計程車-小客車;乘客-人,2,25.048619,121.516419
臺北市中正區市民大道1段 / 臺北市中正區承德路1段,2018/10/10 下午 03:30:00,中正區,普通重型-機車;普通重型-機車,1,25.048642,121.516388
臺北市中正區市民大道1段 / 臺北市中正區承德路1段,2018/1/3 上午 11:20:00,中正區,普通重型-機車;普通重型-機車,2,25.048644,121.516363
臺北市中正區市民大道1段 / 臺北市中正區林森北路,2018/8/3 上午 06:55:00,中正區,遊覽車-大客車;普通重型-機車,1,25.04769,121.524183
臺北市中正區市民大道1段 / 臺北市中正區市民大道,2018/5/23 下午 06:50:00,中正區,普通重型-機車;自用-小客車;民營客運-大客車;自用-小客車,1,25.048524,121.517539
臺北市中正區市民大道1段 / 臺北市中正區市民大道1段,2018/12/25 上午 09:40:00,中正區,普通重型-機車;普通重型-機車;計程車-小客車,1,25.047901,121.521214
臺北市中正區市民大道1段 / 臺北市中正區市民大道1段,2018/3/3 下午 02:44:00,中正區,普通重型-機車;自用-小客車,1,25.048195,121.519325
臺北市中正區市民大道1段 / 臺北市中正區市民大道1段,2018/5/21 下午 11:43:00,中正區,普通重型-機車;普通重型-機車,1,25.048214,121.518977
臺北市中正區市民大道1段 / 臺北市中正區市民大道1段,2018/11/14 下午 12:19:00,中正區,普通重型-機車;計程車-小客車;普通重型-機車,2,25.048244,121.518865
臺北市中正區市民大道1段 / 臺北市中正區天津街,2018/12/24 上午 11:00:00,中正區,普通重型-機車;自用-小客車,1,25.047803,121.522337
臺北市中正區市民大道1段 / 臺北市中正區天津街,2018/5/22 上午 08:40:00,中正區,自用-小客車;普通重型-機車,1,25.047826,121.522383
臺北市中正區市民大道1段 / 臺北市中正區天津街,2018/12/14 下午 05:20:00,中正區,普通重型-機車;自用-小客車,1,25.04783,121.522467
臺北市中正區市民大道1段 / 臺北市中正區天津街,2018/7/26 上午 07:40:00,中正區,普通重型-機車;普通重型-機車;乘客-人,3,25.047849,121.522412
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2018/6/11 下午 04:10:00,中正區,普通重型-機車;普通輕型-機車,1,25.047918,121.520821
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2018/5/4 上午 08:15:00,中正區,普通重型-機車;普通重型-機車;普通重型-機車,3,25.047956,121.52068
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2018/1/3 下午 12:50:00,中正區,普通重型-機車;自用-小客車,1,25.047962,121.520521
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2018/10/30 上午 10:16:00,中正區,普通重型-機車,1,25.047968,121.520512
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2018/2/24 下午 02:49:00,中正區,普通重型-機車;普通重型-機車;普通重型-機車,3,25.047976,121.520517
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2018/8/18 下午 12:00:00,中正區,普通重型-機車;自用-小客車,1,25.047986,121.520541
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2018/3/25 下午 03:44:00,中正區,計程車-小客車;普通重型-機車,1,25.048026,121.520369
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2018/10/10 下午 08:31:00,中正區,普通重型-機車;普通重型-機車;乘客-人,3,25.048036,121.520717
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2018/8/17 下午 08:24:00,中正區,租賃車-小客車;普通重型-機車;乘客-人,2,25.048051,121.519894
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2018/7/7 下午 01:02:00,中正區,自用-小客車;普通重型-機車;乘客-人,1,25.048086,121.519769
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2018/7/3 下午 01:54:00,中正區,普通重型-機車;普通重型-機車;普通重型-機車,2,25.048225,121.520686
臺北市中正區市民大道1段168號前0.0公尺,2018/11/24 下午 10:20:00,中正區,普通重型-機車,1,25.04476,121.537509
臺北市中正區市民大道1段168號前0.0公尺,2018/2/5 上午 09:35:00,中正區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.048212,121.518692
臺北市中正區市民大道1段168號前0.0公尺,2018/11/1 下午 08:25:00,中正區,自用-小客車;普通重型-機車,1,25.048228,121.519025
臺北市中正區市民大道1段168號前0.0公尺,2018/5/5 下午 05:45:00,中正區,普通重型-機車;普通重型-機車,1,25.048238,121.51878
臺北市中正區市民大道1段168號前0.0公尺,2018/6/23 下午 05:50:00,中正區,普通重型-機車;普通重型-機車;乘客-人,3,25.048272,121.518639
臺北市中正區市民大道1段168號前0.0公尺,2018/11/11 上午 03:00:00,中正區,自用-小客車;普通重型-機車,1,25.048272,121.518714
臺北市中正區市民大道1段168號前0.0公尺,2018/11/23 上午 09:23:00,中正區,普通重型-機車;普通重型-機車;計程車-小客車,2,25.048332,121.518508
臺北市中正區市民大道1段168號前0.0公尺,2018/4/12 上午 09:15:00,中正區,普通重型-機車;普通重型-機車,2,25.048343,121.518307
臺北市中正區市民大道1段168號前0.0公尺,2018/10/5 上午 09:44:00,中正區,計程車-小客車;普通重型-機車,1,25.048346,121.518306
臺北市中正區市民大道1段168號前0.0公尺,2018/8/19 上午 11:58:00,中正區,普通重型-機車;普通重型-機車;乘客-人,3,25.048349,121.517863
臺北市中正區市民大道1段168號前0.0公尺,2018/4/6 下午 02:54:00,中正區,普通重型-機車,1,25.048354,121.518081
臺北市中正區市民大道1段168號前0.0公尺,2018/9/4 下午 09:40:00,中正區,自用-小客車;普通重型-機車;乘客-人,1,25.048392,121.517874
臺北市中正區市民大道1段168號前0.0公尺,2018/12/13 下午 10:14:00,中正區,普通重型-機車;租賃車-小客車,1,25.048443,121.518504
臺北市中正區市民大道1段前0.0公尺,2018/12/27 下午 11:00:00,中正區,普通重型-機車;普通重型-機車,2,25.04476,121.537509
臺北市中正區市民大道1段前0.0公尺,2018/8/10 上午 11:30:00,中正區,普通重型-機車;普通重型-機車,2,25.047732,121.523954
臺北市中正區市民大道1段前0.0公尺,2018/10/31 下午 09:20:00,中正區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.047741,121.522375
