發生地點,發生時間點,行政區,車種,受傷人數,緯度,經度
臺北市中正區仁愛路1段前0.0公尺,2019/9/22 下午 10:00:00,中正區,普通重型-機車;普通重型-機車,2,25.038724,121.520936
臺北市中正區仁愛路1段前0.0公尺,2019/10/8 下午 12:30:00,中正區,民營公車-大客車;普通重型-機車,1,25.039068,121.51811
臺北市中正區仁愛路1段前0.0公尺,2019/6/19 下午 12:29:00,中正區,租賃車-小客車;普通重型-機車,1,25.039178,121.519163
臺北市中正區仁愛路2段 / 臺北市中正區金山南路1段,2019/1/6 上午 10:20:00,中正區,自用-小客車;普通重型-機車,1,25.038145,121.528232
臺北市中正區仁愛路2段 / 臺北市中正區金山南路1段,2019/8/5 下午 03:22:00,中正區,自用-小客車;自用-小客車;乘客-人,3,25.038227,121.528328
臺北市中正區仁愛路2段 / 臺北市中正區金山南路1段,2019/8/5 上午 09:33:00,中正區,租賃車-小客車;腳踏自行車-慢車,1,25.03824,121.528226
臺北市中正區仁愛路2段 / 臺北市中正區金山南路1段,2019/12/5 上午 09:07:00,中正區,計程車-小客車;行人-人,1,25.038329,121.52839
臺北市中正區仁愛路2段 / 臺北市中正區金山南路1段,2019/9/6 上午 08:28:00,中正區,自用-小客車;普通重型-機車,1,25.038329,121.52839
臺北市中正區仁愛路2段 / 臺北市中正區金山南路1段,2019/1/18 下午 10:59:00,中正區,自用-小客車;腳踏自行車-慢車,1,25.038329,121.52839
臺北市中正區仁愛路2段 / 臺北市中正區金山南路1段,2019/1/9 下午 10:39:00,中正區,租賃車-小客車;普通重型-機車,1,25.038329,121.52839
臺北市中正區仁愛路2段 / 臺北市中正區臨沂街,2019/7/25 上午 09:20:00,中正區,自用-小客車;普通重型-機車,1,25.038106,121.529356
臺北市中正區仁愛路2段 / 臺北市中正區臨沂街,2019/6/2 上午 07:40:00,中正區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.038113,121.529349
臺北市中正區仁愛路2段 / 臺北市中正區臨沂街,2019/8/7 下午 10:39:00,中正區,租賃車-小客車;普通重型-機車,1,25.038125,121.529362
臺北市中正區仁愛路2段 / 臺北市中正區臨沂街,2019/4/1 上午 11:52:00,中正區,計程車-小客車;民營公車-大客車;乘客-人;乘客-人,2,25.038195,121.529323
臺北市中正區仁愛路2段 / 臺北市中正區仁愛路2段,2019/3/8 下午 03:30:00,中正區,普通重型-機車;計程車-小客車;乘客-人,1,25.03828,121.53161
臺北市中正區仁愛路2段 / 臺北市中正區新生南路1段,2019/1/16 下午 04:54:00,中正區,自用-小貨車(含客、貨兩用);行人-人,1,25.038028,121.532721
臺北市中正區仁愛路2段 / 臺北市中正區新生南路1段,2019/8/25 上午 05:37:00,中正區,自用-小客車;普通重型-機車,1,25.038204,121.532713
臺北市中正區仁愛路2段11號前0.0公尺,2019/8/11 下午 04:00:00,中正區,計程車-小客車;普通重型-機車,1,25.03842,121.526593
臺北市中正區仁愛路2段32號前0.0公尺,2019/4/12 下午 06:18:00,中正區,自用-小客車;普通重型-機車,1,25.038072,121.527108
臺北市中正區仁愛路2段39號前0.0公尺,2019/9/24 下午 01:03:00,中正區,普通重型-機車;計程車-小客車,1,25.038329,121.52839
臺北市中正區仁愛路2段45號前0.0公尺,2019/10/29 上午 08:51:00,中正區,普通重型-機車;自用-小客車,1,25.038431,121.529127
臺北市中正區仁愛路2段89號前0.0公尺,2019/9/11 下午 08:29:00,中正區,普通重型-機車,1,25.038339,121.531466
臺北市中正區仁愛路2段95-1號前0.0公尺,2019/7/17 下午 05:30:00,中正區,自用-小客車;普通重型-機車,1,25.038311,121.531987
臺北市中正區仁愛路2段97號前0.0公尺,2019/5/7 下午 06:47:00,中正區,普通重型-機車;自用-小客車,1,25.038299,121.532137
臺北市中正區仁愛路2段99號前0.0公尺,2019/1/25 下午 12:30:00,中正區,計程車-小客車;普通重型-機車,1,25.038476,121.532371
臺北市中正區仁愛路2段前0.0公尺,2019/3/17 上午 09:30:00,中正區,普通重型-機車;自用-小客車,1,25.038313,121.529402
臺北市中正區三元街 / 臺北市中正區南海路,2019/7/18 下午 06:04:00,中正區,租賃車-小客車;普通重型-機車,1,25.029421,121.508907
臺北市中正區三元街 / 臺北市中正區南海路,2019/9/6 上午 07:59:00,中正區,自用-小客車;普通重型-機車,1,25.029461,121.508882
臺北市中正區三元街 / 臺北市中正區南海路,2019/5/23 上午 08:50:00,中正區,自用-小客車;普通重型-機車,1,25.029489,121.508865
臺北市中正區三元街 / 臺北市中正區南海路,2019/4/26 下午 06:28:00,中正區,普通重型-機車;計程車-小客車,1,25.029489,121.508865
臺北市中正區三元街 / 臺北市中正區南海路,2019/6/1 上午 11:30:00,中正區,自用-小貨車(含客、貨兩用);普通重型-機車;普通重型-機車,2,25.029489,121.508865
臺北市中正區三元街 / 臺北市中正區南海路,2019/1/16 下午 07:55:00,中正區,普通重型-機車;普通重型-機車;乘客-人,1,25.029489,121.508865
臺北市中正區三元街 / 臺北市中正區南海路,2019/10/31 上午 08:21:00,中正區,計程車-小客車;普通重型-機車,1,25.02954,121.508826
臺北市中正區三元街 / 臺北市中正區南海路,2019/7/25 上午 10:15:00,中正區,普通重型-機車;腳踏自行車-慢車,2,25.029597,121.508923
臺北市中正區三元街 / 臺北市中正區南海路,2019/7/15 下午 05:05:00,中正區,普通重型-機車;普通重型-機車,1,25.029597,121.508923
臺北市中正區三元街 / 臺北市中正區南海路,2019/6/29 下午 08:20:00,中正區,普通重型-機車;普通重型-機車,1,25.029597,121.508923
臺北市中正區三元街 / 臺北市中正區南海路,2019/10/17 下午 05:35:00,中正區,自用-小客車;普通重型-機車,1,25.029642,121.508864
臺北市中正區三元街 / 臺北市中正區南海路,2019/12/26 下午 05:59:00,中正區,自用-小客車;普通重型-機車,1,25.029903,121.508974
臺北市中正區三元街 / 臺北市中正區寧波西街,2019/5/16 下午 11:19:00,中正區,普通重型-機車;普通重型-機車,1,25.028006,121.511381
臺北市中正區三元街 / 臺北市中正區寧波西街,2019/4/26 上午 08:10:00,中正區,自用-小客車;普通重型-機車,1,25.028006,121.511381
臺北市中正區三元街 / 臺北市中正區寧波西街,2019/4/9 下午 04:05:00,中正區,自用-小客車;普通重型-機車,1,25.028006,121.511381
臺北市中正區三元街 / 臺北市中正區寧波西街,2019/12/6 上午 08:40:00,中正區,普通重型-機車;普通重型-機車,2,25.028006,121.511381
臺北市中正區三元街 / 臺北市中正區寧波西街,2019/1/29 上午 03:20:00,中正區,自用-小客車;大型重型2(250-550C.C.)-機車,1,25.028006,121.511381
臺北市中正區三元街 / 臺北市中正區寧波西街,2019/11/15 上午 08:40:00,中正區,自用-小客車;普通重型-機車,1,25.028006,121.511388
臺北市中正區三元街 / 臺北市中正區泉州街,2019/12/16 上午 11:50:00,中正區,普通輕型-機車;營業用-小貨車(含客、貨兩用),1,25.026783,121.512258
臺北市中正區三元街 / 臺北市中正區泉州街,2019/10/27 上午 08:24:00,中正區,自用-小客車;計程車-小客車,1,25.027601,121.514623
臺北市中正區三元街 / 臺北市中正區三元街,2019/9/2 下午 05:30:00,中正區,自用-小客車;普通重型-機車,1,25.027575,121.512848
臺北市中正區三元街 / 臺北市中正區三元街,2019/2/4 上午 05:50:00,中正區,普通重型-機車;普通重型-機車,2,25.028082,121.51118
臺北市中正區三元街216號前0.0公尺,2019/9/27 下午 09:30:00,中正區,普通重型-機車,1,25.027535,121.512555
臺北市中正區三元街56號前0.0公尺,2019/12/28 下午 12:40:00,中正區,普通重型-機車;自用-小客車,1,25.029205,121.509168
臺北市中正區三元街56號前0.0公尺,2019/2/16 下午 03:33:00,中正區,自用-小客車;普通重型-機車,1,25.029323,121.5091
臺北市中正區紹興北街10-2號前0.0公尺,2019/12/6 下午 04:00:00,中正區,自用-小客車;普通重型-機車,1,25.045697,121.52547
臺北市中正區紹興北街23號前0.0公尺,2019/11/9 下午 05:20:00,中正區,普通重型-機車;計程車-小客車,1,25.045052,121.525305
臺北市中正區紹興南街 / 臺北市中正區濟南路1段,2019/5/28 下午 07:21:00,中正區,自用-小客車;行人-人,1,25.041996,121.524434
臺北市中正區紹興南街 / 臺北市中正區林森南路,2019/6/29 下午 06:03:00,中正區,普通重型-機車;行人-人,2,25.043726,121.524913
臺北市中正區紹興南街 / 臺北市中正區徐州路,2019/10/17 下午 03:04:00,中正區,自用-小客車;普通重型-機車,1,25.040544,121.524037
臺北市中正區紹興南街 / 臺北市中正區徐州路,2019/8/4 上午 03:06:00,中正區,自用-小客車;大型重型2(250-550C.C.)-機車;乘客-人,2,25.040574,121.524018
臺北市中正區紹興南街28號前0.0公尺,2019/1/7 下午 03:56:00,中正區,行人-人;普通重型-機車,1,25.037887,121.523255
臺北市中正區紹興南街前0.0公尺,2019/4/10 下午 09:54:00,中正區,自用-小客車;普通重型-機車,1,25.04075,121.52409
臺北市中正區紹興南街前0.0公尺,2019/8/20 下午 06:15:00,中正區,電動自行車-慢車;自用-小客車,1,25.042863,121.524697
臺北市中正區師大路 / 臺北市中正區汀州路2段,2019/10/14 下午 06:20:00,中正區,普通重型-機車;腳踏自行車-慢車,2,25.021014,121.525434
臺北市中正區師大路 / 臺北市中正區汀州路3段,2019/6/11 上午 12:50:00,中正區,自用-小客車;普通重型-機車,1,25.020905,121.525322
臺北市中正區師大路 / 臺北市中正區汀州路3段,2019/7/23 下午 03:10:00,中正區,自用-小客車;普通重型-機車,1,25.020919,121.525499
臺北市中正區師大路前0.0公尺,2019/11/11 上午 08:45:00,中正區,普通重型-機車;自用-小客車;乘客-人,1,25.020754,121.524625
臺北市中正區市民大道1段 / 臺北市中正區承德路1段,2019/12/28 上午 10:56:00,中正區,普通重型-機車;普通重型-機車;普通重型-機車,3,25.048576,121.516377
臺北市中正區市民大道1段 / 臺北市中正區承德路1段,2019/1/16 上午 08:50:00,中正區,普通重型-機車;普通重型-機車,2,25.048606,121.516425
臺北市中正區市民大道1段 / 臺北市中正區承德路1段,2019/8/3 下午 03:50:00,中正區,普通重型-機車;普通重型-機車;其他人-人,2,25.048647,121.516417
臺北市中正區市民大道1段 / 臺北市中正區承德路1段,2019/9/11 上午 08:45:00,中正區,自用-小客車;普通重型-機車;計程車-小客車,1,25.048619,121.516419
臺北市中正區市民大道1段 / 臺北市中正區承德路1段,2019/10/31 下午 03:45:00,中正區,普通重型-機車;普通重型-機車,1,25.048623,121.516463
臺北市中正區市民大道1段 / 臺北市中正區承德路1段,2019/10/25 上午 08:18:00,中正區,大型重型2(250-550C.C.)-機車;普通重型-機車,2,25.048631,121.516456
臺北市中正區市民大道1段 / 臺北市中正區承德路1段,2019/8/23 下午 10:24:00,中正區,自用-小客車;普通重型-機車;普通重型-機車,2,25.048634,121.516352
臺北市中正區市民大道1段 / 臺北市中正區承德路1段,2019/5/15 下午 11:15:00,中正區,自用-小客車;普通重型-機車,1,25.048671,121.516407
臺北市中正區市民大道1段 / 臺北市中正區承德路1段,2019/9/14 下午 07:50:00,中正區,計程車-小客車;普通重型-機車,1,25.049139,121.514814
臺北市中正區市民大道1段 / 臺北市中正區承德路1段,2019/10/5 下午 07:50:00,中正區,普通重型-機車;普通重型-機車;普通重型-機車,2,25.049407,121.514804
臺北市中正區市民大道1段 / 臺北市中正區林森北路,2019/5/12 上午 09:25:00,中正區,普通重型-機車;普通重型-機車,2,25.047649,121.5241
臺北市中正區市民大道1段 / 臺北市中正區林森北路,2019/12/30 下午 04:08:00,中正區,普通重型-機車,1,25.047674,121.524158
臺北市中正區市民大道1段 / 臺北市中正區林森北路,2019/12/29 上午 09:51:00,中正區,普通重型-機車;普通重型-機車,2,25.047699,121.524194
臺北市中正區市民大道1段 / 臺北市中正區林森南路,2019/11/8 下午 10:14:00,中正區,普通重型-機車;普通重型-機車;普通重型-機車,1,25.047638,121.524197
臺北市中正區市民大道1段 / 臺北市中正區市民大道1段,2019/12/31 下午 06:34:00,中正區,普通重型-機車;普通重型-機車;乘客-人,3,25.048349,121.517864
臺北市中正區市民大道1段 / 臺北市中正區市民大道1段,2019/2/6 上午 09:15:00,中正區,行人-人;普通重型-機車;普通重型-機車,2,25.048367,121.51789
臺北市中正區市民大道1段 / 臺北市中正區台北車站西側門,2019/4/16 上午 10:22:00,中正區,計程車-小客車;普通重型-機車,1,25.048604,121.516443
臺北市中正區市民大道1段 / 臺北市中正區天津街,2019/5/27 下午 01:20:00,中正區,普通重型-機車;普通重型-機車;乘客-人,2,25.047797,121.522476
臺北市中正區市民大道1段 / 臺北市中正區天津街,2019/6/19 上午 08:10:00,中正區,普通重型-機車;計程車-小客車,1,25.047861,121.521654
臺北市中正區市民大道1段 / 臺北市中正區天津街,2019/7/10 上午 10:06:00,中正區,自用-小客車;普通重型-機車,1,25.049407,121.514804
臺北市中正區市民大道1段 / 臺北市中正區新生北路1段,2019/11/12 上午 11:46:00,中正區,自用-小客車;普通重型-機車,1,25.056873,121.501762
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2019/2/24 下午 03:50:00,中正區,自用-小客車;普通重型-機車,1,25.047943,121.521165
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2019/11/11 下午 01:13:00,中正區,普通重型-機車;普通輕型-機車;乘客-人,3,25.047986,121.520544
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2019/2/15 上午 11:20:00,中正區,普通重型-機車;自用-小貨車(含客、貨兩用);普通重型-機車,1,25.04801,121.52041
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2019/1/23 上午 07:33:00,中正區,普通重型-機車;普通重型-機車,1,25.048013,121.520588
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2019/10/8 上午 11:56:00,中正區,普通重型-機車;普通重型-機車,1,25.048041,121.520592
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2019/7/23 上午 07:55:00,中正區,自用-大貨車;普通重型-機車,1,25.048047,121.52006
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2019/7/13 下午 06:40:00,中正區,普通重型-機車;普通重型-機車,1,25.048064,121.520707
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2019/3/8 上午 11:35:00,中正區,自用-小客車;普通重型-機車,1,25.048102,121.520563
臺北市中正區市民大道1段 / 臺北市中正區中山北路1段,2019/4/15 上午 10:00:00,中正區,普通重型-機車;普通重型-機車,1,25.048154,121.52072
臺北市中正區市民大道1段168號前0.0公尺,2019/7/12 下午 03:29:00,中正區,計程車-小客車;普通重型-機車,1,25.04476,121.537509
臺北市中正區市民大道1段168號前0.0公尺,2019/4/12 上午 07:40:00,中正區,民營公車-大客車;乘客-人,1,25.048066,121.519961
臺北市中正區市民大道1段168號前0.0公尺,2019/5/9 下午 08:35:00,中正區,普通重型-機車;普通重型-機車;普通重型-機車;乘客-人,4,25.048098,121.518713
